id,name,team,oppName,outcome,method,weightDiv,year
47783,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Baret Yoshida,W,Referee Decision,61KG,2019
47784,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Pedro Dias,W,Botinha,62KG,2019
47785,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Bryn Jenkins,W,Pts: 2x0,ABS,2019
47786,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Lee Renaut,W,Pts: 2x0,ABS,2019
47787,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Wallace Ourique,W,Pts: 4x0,62KG,2019
47788,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Judinei Silva,W,Pts: 5x2,62KG,2019
47789,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Leandro Oliveira,W,Points,70KG,2019
47790,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Felipe Minasian,W,Triangle,64KG,2019
47791,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Cleber Fernandes,W,Pts: 6x0,64KG,2019
47792,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Gabriel Sousa,W,Inside heel hook,65KG,2019
47793,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Junny Ocasio,W,Armlock,61KG,2019
47794,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Savio Gomes,W,Submission,69KG,2020
47795,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Venino Junior,W,Pts: 4x2,69KG,2020
47796,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Mohamad Hayat,W,Submission,69KG,2020
47797,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Alexis Alduncin,W,Pts: 3x2,62KG,2020
47798,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Lukete Silva,W,Pts: 2x1,62KG,2020
47799,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Lukete Silva,W,Pts: 2x1,62KG,2020
47800,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Iago Fernandes,W,Cachecol choke,64KG,2020
47801,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Jonas Lisboa,W,Choke from back,64KG,2020
47802,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Cleber Sousa,W,Points,64KG,2020
47803,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Pablo Mantovani,W,Pts: 1x0,62KG,2021
47804,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Lucas Pinheiro,W,Pts: 1x0,62KG,2021
47805,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Valmecir Junior,W,Pts: 11x2,62KG,2021
47806,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Wesley Santos,W,Toe hold,62KG,2021
47807,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Leandro Lima,W,Choke from back,62KG,2021
47808,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Mo-Ali Hayat,W,Submission,62KG,2021
47809,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Rommel Oliveira,W,Pts: 12x0,62KG,2021
47810,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Jhonatha Frazao,W,Choke from back,62KG,2021
47811,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Oziel Santos,W,Submission,62KG,2021
47812,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,R. Guimaraes,W,Pts: 2x0,62KG,2021
47813,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Matheus Onda,W,Pts: 4x0,64KG,2021
47814,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Jonas Pereira,W,Pts: 5x0,64KG,2021
47815,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Cleber Sousa,W,Pts: 7x6,64KG,2021
47816,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Cleber Sousa,W,Armbar,62KG,2021
47817,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,David Reinaldo,W,Submission,62KG,2021
47818,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Savio Freitas,W,Submission,62KG,2021
47819,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Leo Alves,W,Katagatame,64KG,2021
47820,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Jonas Pereira,W,Pts: 10x1,62KG,2021
47821,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Lucas Carvalho,W,Pts: 1x0,62KG,2021
47822,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Cleber Sousa,W,Pts: 1x0,62KG,2021
47823,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Leandro Lima,W,Submission,62KG,2021
47824,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Wanki Chae,W,Pts: 1x0,62KG,2021
47825,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Hyeonwoo Han,W,Pts: 1x0,62KG,2021
47826,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Abdulla Munfaredi,W,Katagatame,62KG,2021
47827,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Igor Terreco,W,Pts: 33x2,64KG,2022
47828,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Welerson Goncalves,W,Points,62KG,2022
47829,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Sam McNally,W,Pts: 3x0,62KG,2022
47830,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Ismael Santos,W,Pts: 6x0,64KG,2022
47831,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Huthayfah Penney,W,Pts: 9x2,64KG,2022
47832,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Rodnei Barbosa,W,Pts: 2x0,62KG,2022
47833,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Lucas Pinheiro,W,Pts: 5x1,62KG,2022
47834,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Yuta Shimada,W,Choke from back,64KG,2022
47835,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Jordan Vaisman,W,Pts: 9x2,64KG,2022
47836,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Michael Alvarez,W,Triangle shldr lock,62KG,2022
47837,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Shoya Ishiguro,W,Pts: 2x0,62KG,2022
47838,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Bebeto Oliveira,W,Pts: 1x0,62KG,2022
47839,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Pedro Serrano,W,Pts: 20x0,61KG,2022
47840,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Michael DeMarco,W,Pts: 17x0,62KG,2023
47841,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Omar Alfadhli,W,Pts: 9x2,62KG,2023
47842,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Nicholas Martinez,W,Pts: 3x0,62KG,2023
47843,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Khaled Alshehi,W,Pts: 3x2,62KG,2023
47844,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Viki Dabush,W,Pts: 7x3,69KG,2023
47845,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Omar Alfadhli,W,Pts: 28x0,69KG,2023
47846,Hiago George,Cícero Costha – Projeto Social Lutando Pelo Bem,Pedro Marques,W,Pts: 8x4,69KG,2023
47847,Tanner Rice,Rice Brothers,Ricardo Rezende,L,Points,85KG,2013
47848,Tanner Rice,Rice Brothers,Marcus Antelante,L,Referee Decision,82KG,2013
47849,Tanner Rice,Rice Brothers,Andre Galvao,L,Bow and arrow,ABS,2013
47850,Tanner Rice,Rice Brothers,Nate Mendelsohn,L,N/A,76KG,2013
47851,Tanner Rice,Rice Brothers,Jurandir Conceicao,L,Footlock,ABS,2014
47852,Tanner Rice,Rice Brothers,Brian Carlsen,L,Pts: 3x0,ABS,2014
47853,Tanner Rice,Rice Brothers,Otavio Sousa,L,Pts: 9x0,85KG,2014
47854,Tanner Rice,Rice Brothers,Abraham Marte,L,Cross choke,ABS,2014
47855,Tanner Rice,Rice Brothers,Roberto Abreu,L,N/A,ABS,2014
47856,Tanner Rice,Rice Brothers,Rafael Barbosa,L,Points,82KG,2014
47857,Tanner Rice,Rice Brothers,Rafael Barbosa,L,Pts: 4x2,82KG,2014
47858,Tanner Rice,Rice Brothers,JT Torres,L,Points,82KG,2014
47859,Tanner Rice,Rice Brothers,Keenan Cornelius,L,Kneebar,88KG,2014
47860,Tanner Rice,Rice Brothers,Clark Gracie,L,Referee Decision,82KG,2015
47861,Tanner Rice,Rice Brothers,Yuri Simoes,L,Armbar,ABS,2015
47862,Tanner Rice,Rice Brothers,Vitor Oliveira,L,Pts: 7x4,82KG,2015
47863,Tanner Rice,Rice Brothers,Tim Spriggs,L,Referee Decision,ABS,2015
47864,Tanner Rice,Rice Brothers,Roberto Alencar,L,Adv,ABS,2015
47865,Tanner Rice,Rice Brothers,Victor Estima,L,Estima lock,82KG,2015
47866,Tanner Rice,Rice Brothers,James Puopolo,L,Kneebar,O94KG,2015
47867,Tanner Rice,Rice Brothers,Thiago Sa,L,Pts: 6x4,88KG,2016
47868,Tanner Rice,Rice Brothers,Keenan Cornelius,L,Armbar,88KG,2016
47869,Tanner Rice,Rice Brothers,Diogo Sampaio,L,N/A,88KG,2016
47870,Tanner Rice,Rice Brothers,Rafael Lovato,L,Cross choke,ABS,2016
47871,Tanner Rice,Rice Brothers,Keenan Cornelius,L,Pts: 6x0,94KG,2016
47872,Tanner Rice,Rice Brothers,Nick Schrock,L,"""Pts: 0x0",94KG,N/A
47873,Tanner Rice,Rice Brothers,Leandro Lo,L,Armbar,94KG,2017
47874,Tanner Rice,Rice Brothers,Nick Schrock,L,Referee Decision,92KG,2017
47875,Tanner Rice,Rice Brothers,Alexander Trans,L,Pts: 2x0,ABS,2017
47876,Tanner Rice,Rice Brothers,Leandro Lo,L,Pts: 2x0,94KG,2017
47877,Tanner Rice,Rice Brothers,Felipe Pena,L,Pts: 7x2,O82KG,2017
47878,Tanner Rice,Rice Brothers,Erberth Santos,L,Pts: 2x0,ABS,2017
47879,Tanner Rice,Rice Brothers,Adam Wardzinski,L,Arm in Ezekiel,94KG,2017
47880,Tanner Rice,Rice Brothers,Josh Hinger,L,Guillotine,94KG,2017
47881,Tanner Rice,Rice Brothers,Felipe Matos,L,Pts: 4x0,94KG,2017
47882,Tanner Rice,Rice Brothers,Felipe Matos,L,Pts: 5x0,110KG,2017
47883,Tanner Rice,Rice Brothers,Victor Silverio,L,Pts: 3x2,ABS,2018
47884,Tanner Rice,Rice Brothers,Tex Johnson,L,Kneebar,ABS,2018
47885,Tanner Rice,Rice Brothers,Leandro Lo,L,Pts: 2x0,94KG,2018
47886,Tanner Rice,Rice Brothers,Felipe Pena,L,Points,100KG,2018
47887,Tanner Rice,Rice Brothers,Alexander Trans,L,Pts: 2x0,110KG,2018
47888,Tanner Rice,Rice Brothers,Roberto Cyborg,L,Referee Decision,110KG,2018
47889,Tanner Rice,Rice Brothers,DJ Jackson,L,"""Pts: 0x0",94KG,N/A
47890,Tanner Rice,Rice Brothers,Adam Wardzinski,L,Referee Decision,94KG,2018
47891,Tanner Rice,Rice Brothers,Helton Jose,L,Pts: 8x0,94KG,2018
47892,Tanner Rice,Rice Brothers,Max Gimenis,L,"""Pts: 0x0",110KG,N/A
47893,Tanner Rice,Rice Brothers,R. Evangelista,L,Toe hold,110KG,2018
47894,Tanner Rice,Rice Brothers,Gabriel Arges,L,Pts: 4x0,110KG,2018
47895,Tanner Rice,Rice Brothers,Adam Wardzinski,L,Pts: 2x0,110KG,2018
47896,Tanner Rice,Rice Brothers,Gutemberg Pereira,L,"""Pts: 2x2",110KG,N/A
47897,Tanner Rice,Rice Brothers,Victor Honorio,L,Pts: 6x0,O100KG,2019
47898,Tanner Rice,Rice Brothers,Mahamed Aly,L,Injury,100KG,2019
47899,Tanner Rice,Rice Brothers,Kaynan Duarte,L,Referee Decision,94KG,2019
47900,Tanner Rice,Rice Brothers,Guilherme Augusto,L,Pts: 6x0,100KG,2019
47901,Tanner Rice,Rice Brothers,Nicholas Meregali,L,Armbar,ABS,2019
47902,Tanner Rice,Rice Brothers,Helton Jose,L,Referee Decision,94KG,2019
47903,Tanner Rice,Rice Brothers,Matheus Felipe,L,"""Pts: 0x0",O100KG,N/A
47904,Tanner Rice,Rice Brothers,Gustavo Batista,L,Points,ABS,2020
47905,Tanner Rice,Rice Brothers,Romulo Barral,L,Referee Decision,100KG,2020
47906,Tanner Rice,Rice Brothers,Wellington Dias,W,Kimura,76KG,2012
47907,Tanner Rice,Rice Brothers,Augusto Mendes,W,Pts: 4x0,82KG,2012
47908,Tanner Rice,Rice Brothers,Nate Mendelsohn,W,Points,82KG,2013
47909,Tanner Rice,Rice Brothers,Marcus Antelante,W,Flying triangle,82KG,2013
47910,Tanner Rice,Rice Brothers,Gustavo Dias,W,Referee Decision,ABS,2013
47911,Tanner Rice,Rice Brothers,Matt Baker,W,Referee Decision,82KG,2014
47912,Tanner Rice,Rice Brothers,Sean Roberts,W,Points,82KG,2014
47913,Tanner Rice,Rice Brothers,A. Vieira,W,Armbar,77KG,2014
47914,Tanner Rice,Rice Brothers,Unknown,W,Points,82KG,2014
47915,Tanner Rice,Rice Brothers,Rodrigo Freitas,W,Points,ABS,2015
47916,Tanner Rice,Rice Brothers,Ken Primola,W,Armbar,88KG,2015
47917,Tanner Rice,Rice Brothers,Oliver Geddes,W,Pts: 3x0,82KG,2015
47918,Tanner Rice,Rice Brothers,Magid Hage,W,Points,82KG,2015
47919,Tanner Rice,Rice Brothers,Todd Brandon,W,Points,88KG,2015
47920,Tanner Rice,Rice Brothers,Jonathan Satava,W,Adv,ABS,2015
47921,Tanner Rice,Rice Brothers,Thomas Oyarzun,W,Points,82KG,2015
47922,Tanner Rice,Rice Brothers,Sean Fisher,W,Points,82KG,2015
47923,Tanner Rice,Rice Brothers,Marcos Campos,W,Points,82KG,2015
47924,Tanner Rice,Rice Brothers,Darragh OConaill,W,Points,82KG,2015
47925,Tanner Rice,Rice Brothers,Javier Yamuni,W,Points,82KG,2015
47926,Tanner Rice,Rice Brothers,Eliot Kelly,W,Points,O94KG,2015
47927,Tanner Rice,Rice Brothers,Gregor Gracie,W,Referee Decision,85KG,2015
47928,Tanner Rice,Rice Brothers,Alec Baulding,W,Referee Decision,85KG,2015
47929,Tanner Rice,Rice Brothers,Lucas Barbosa,W,"""Pts: 0x0",85KG,N/A
47930,Tanner Rice,Rice Brothers,Jason Ackerman,W,Bow and arrow,94KG,2015
47931,Tanner Rice,Rice Brothers,Inacio Neto,W,Referee Decision,94KG,2015
47932,Tanner Rice,Rice Brothers,Brian Morizi,W,Points,88KG,2016
47933,Tanner Rice,Rice Brothers,Pedro Mello,W,"""Pts: 2x2",88KG,N/A
47934,Tanner Rice,Rice Brothers,Eliot Kelly,W,Pts: 4x0,ABS,2016
47935,Tanner Rice,Rice Brothers,Joshua Bowlin,W,Pts: 7x4,88KG,2016
47936,Tanner Rice,Rice Brothers,Gregor Gracie,W,"""Pts: 4x4",88KG,N/A
47937,Tanner Rice,Rice Brothers,Lucas Barbosa,W,Points,88KG,2016
47938,Tanner Rice,Rice Brothers,Mauricio Alonso,W,Choke,72KG,2016
47939,Tanner Rice,Rice Brothers,Nick Schrock,W,"""Pts: 5x5",94KG,N/A
47940,Tanner Rice,Rice Brothers,Inacio Neto,W,Triangle armbar,94KG,2016
47941,Tanner Rice,Rice Brothers,Manny Rocha,W,Pts: 40x4,95KG,2016
47942,Tanner Rice,Rice Brothers,Tarsis Humphreys,W,"""Pts: 0x0",95KG,N/A
47943,Tanner Rice,Rice Brothers,Tyrone Goncalves,W,Points,94KG,2017
47944,Tanner Rice,Rice Brothers,Leandro Costa,W,Pts: 32x0,94KG,2017
47945,Tanner Rice,Rice Brothers,Adam Wardzinski,W,Referee Decision,94KG,2017
47946,Tanner Rice,Rice Brothers,Eliot Kelly,W,Referee Decision,92KG,2017
47947,Tanner Rice,Rice Brothers,Tarsis Humphreys,W,Estima lock,92KG,2017
47948,Tanner Rice,Rice Brothers,Eduardo Inojosa,W,"""Pts: 0x0",ABS,N/A
47949,Tanner Rice,Rice Brothers,Tex Johnson,W,Pts: 4x2,94KG,2017
47950,Tanner Rice,Rice Brothers,Antonio Antonioli,W,Armbar,94KG,2017
47951,Tanner Rice,Rice Brothers,Dimitrius Souza,W,Referee Decision,94KG,2017
47952,Tanner Rice,Rice Brothers,Joshua Jerome,W,Choke,O82KG,2017
47953,Tanner Rice,Rice Brothers,James Puopolo,W,Armbar,ABS,2017
47954,Tanner Rice,Rice Brothers,Felipe Bezerra,W,"""Pts: 0x0",ABS,N/A
47955,Tanner Rice,Rice Brothers,Wellington Peroto,W,N/A,94KG,2017
47956,Tanner Rice,Rice Brothers,Charles McGuire,W,Points,94KG,2017
47957,Tanner Rice,Rice Brothers,Nicholas Laurence,W,Choke from back,100KG,2018
47958,Tanner Rice,Rice Brothers,Wellington Modena,W,Choke from back,100KG,2018
47959,Tanner Rice,Rice Brothers,Alexandre Ceconi,W,Points,100KG,2018
47960,Tanner Rice,Rice Brothers,Omar Sabha,W,N/A,100KG,2018
47961,Tanner Rice,Rice Brothers,Rafael Vasconcelos,W,Points,100KG,2018
47962,Tanner Rice,Rice Brothers,Tex Johnson,W,DQ,O85KG,2018
47963,Tanner Rice,Rice Brothers,Tex Johnson,W,Pts: 7x2,94KG,2018
47964,Tanner Rice,Rice Brothers,Arnaldo Maidana,W,Armbar,94KG,2018
47965,Tanner Rice,Rice Brothers,Viking Wong,W,Pts: 4x2,100KG,2018
47966,Tanner Rice,Rice Brothers,Fellipe Trovo,W,Pts: 14x2,100KG,2018
47967,Tanner Rice,Rice Brothers,Helton Jose,W,"""Pts: 0x0",110KG,N/A
47968,Tanner Rice,Rice Brothers,Alexandre Souza,W,Referee Decision,110KG,2018
47969,Tanner Rice,Rice Brothers,DJ Jackson,W,"""Pts: 0x0",94KG,N/A
47970,Tanner Rice,Rice Brothers,DJ Jackson,W,Adv,94KG,2018
47971,Tanner Rice,Rice Brothers,Zaid Sami,W,Pts: 4x2,94KG,2018
47972,Tanner Rice,Rice Brothers,Joseph Kahawai,W,Pts: 5x2,O95KG,2018
47973,Tanner Rice,Rice Brothers,Wellington Peroto,W,Pts: 10x2,O95KG,2018
47974,Tanner Rice,Rice Brothers,Rafael Vasconcelos,W,Referee Decision,110KG,2018
47975,Tanner Rice,Rice Brothers,Helton Jose,W,"""Pts: 0x0",110KG,N/A
47976,Tanner Rice,Rice Brothers,Matheus Felipe,W,"""Pts: 0x0",110KG,N/A
47977,Tanner Rice,Rice Brothers,Martin Gobel,W,Referee Decision,O100KG,2019
47978,Tanner Rice,Rice Brothers,Antonio Padua,W,Referee Decision,O100KG,2019
47979,Tanner Rice,Rice Brothers,Lucas Michalec,W,Pts: 4x0,100KG,2019
47980,Tanner Rice,Rice Brothers,James Puopolo,W,Referee Decision,100KG,2019
47981,Tanner Rice,Rice Brothers,Fellipe Trovo,W,Points,ABS,2019
47982,Tanner Rice,Rice Brothers,Brian Giorgio,W,Pts: 9x2,O100KG,2020
47983,Tanner Rice,Rice Brothers,John Hansen,W,Points,O100KG,2020
47984,Tanner Rice,Rice Brothers,Renato tagliari,W,Pts: 12x0,O100KG,2023
47985,Tanner Rice,Rice Brothers,Paulo Lanzillotti,W,Pts: 11x2,O100KG,2023
47986,Ricco Rodriguez,n/a,Sean Alvarez,L,Points,O99KG,1999
47987,Ricco Rodriguez,n/a,Hayato Sakurai,L,Heel hook,ABS,1999
47988,Ricco Rodriguez,n/a,Mark Kerr,L,Points,O99KG,2000
47989,Ricco Rodriguez,n/a,Mark Robinson,L,Pen,O99KG,2001
47990,Ricco Rodriguez,n/a,Marcio Cruz,L,Armbar,O99KG,2001
47991,Ricco Rodriguez,n/a,Vitor Belfort,L,Pts: 2x0,ABS,2001
47992,Ricco Rodriguez,n/a,Gabriel Napao,L,Pts: 2x0,O99KG,2005
47993,Ricco Rodriguez,n/a,Marcelo Garcia,L,Heel Hook,ABS,2005
47994,Ricco Rodriguez,n/a,Alexandre Ribeiro,L,Armbar,ABS,2009
47995,Ricco Rodriguez,n/a,Fabiano Scherner,L,EBI/OT,ABS,2016
47996,Ricco Rodriguez,n/a,Tom deBlass,L,Referee Decision,O100KG,2017
47997,Ricco Rodriguez,n/a,Lachlan Giles,L,Inside heel hook,ABS,2019
47998,Ricco Rodriguez,n/a,Yousef Elzien,W,Headlock,O99KG,1998
47999,Ricco Rodriguez,n/a,Ricardo Moraes,W,Pts: 5x0,O99KG,1998
48000,Ricco Rodriguez,n/a,Firas Nakdali,W,Armbar,O99KG,1998
48001,Ricco Rodriguez,n/a,Sean Alvarez,W,Pts: 3x0,O99KG,1998
48002,Ricco Rodriguez,n/a,Rocky Batastini,W,Armbar,O99KG,1999
48003,Ricco Rodriguez,n/a,Kim Mason,W,Points,ABS,1999
48004,Ricco Rodriguez,n/a,Murilo Bustamante,W,Pts: 3x0,ABS,1999
48005,Ricco Rodriguez,n/a,Garth Taylor,W,Points,ABS,1999
48006,Ricco Rodriguez,n/a,Carlos Barreto,W,Referee Decision,O99KG,2000
48007,Ricco Rodriguez,n/a,Rodrigo Minotauro,W,Kneebar,O99KG,2000
48008,Ricco Rodriguez,n/a,Ricardo Moraes,W,Referee Decision,O99KG,2000
48009,Ricco Rodriguez,n/a,Y. Yatso,W,Flying armbar,O99KG,2001
48010,Ricco Rodriguez,n/a,Roger Neff,W,Kneebar,O99KG,2001
48011,Ricco Rodriguez,n/a,A. Cacareco,W,Pts: 2x0,ABS,2001
48012,Ricco Rodriguez,n/a,Halm Gocalli,W,Headlock,O99KG,2005
48013,Djalma Spindola,Gracie Humaitá/ Ribeiro Jiu-Jitsu,Guybson Sa,L,Toe hold,100KG,2016
48014,Djalma Spindola,Gracie Humaitá/ Ribeiro Jiu-Jitsu,Gustavo Silva,L,Injury,ABS,2016
48015,Diego Borges,Zenith BJJ,Victor Estima,L,Inverted triangle,82KG,2012
48016,Diego Borges,Zenith BJJ,Clark Gracie,L,Omoplata,82KG,2013
48017,Diego Borges,Zenith BJJ,Leandro Lo,L,Adv,76KG,2013
48018,Diego Borges,Zenith BJJ,Leandro Lo,L,Adv,76KG,2013
48019,Diego Borges,Zenith BJJ,Claudio Mattos,L,Referee Decision,82KG,2014
48020,Diego Borges,Zenith BJJ,Nelton Pontes,L,Pts: 2x0,ABS,2016
48021,Diego Borges,Zenith BJJ,Lucas Lepri,L,"""Pts: 0x0",77KG,N/A
48022,Diego Borges,Zenith BJJ,Erberth Santos,L,Botinha,86KG,2016
48023,Diego Borges,Zenith BJJ,Leandro Lo,L,Pts: 2x0,86KG,2016
48024,Diego Borges,Zenith BJJ,Rodrigo Cavaca,D,---,105KG,2016
48025,Diego Borges,Zenith BJJ,Nelton Pontes,L,Pts: 2x0,105KG,2016
48026,Diego Borges,Zenith BJJ,Alexander Trans,L,Pts: 6x0,105KG,2016
48027,Diego Borges,Zenith BJJ,Espen M.,L,Pts: 2x0,77KG,2017
48028,Diego Borges,Zenith BJJ,Isaque Bahiense,L,Pts: 2x0,77KG,2017
48029,Diego Borges,Zenith BJJ,C. Negromonte,L,"""Pts: 2x2",85KG,N/A
48030,Diego Borges,Zenith BJJ,Guilherme Cordiviola,L,"""Pts: 0x0",O76KG,N/A
48031,Diego Borges,Zenith BJJ,Vitor Hugo,W,"""Pts: 2x2",83KG,N/A
48032,Diego Borges,Zenith BJJ,Claudio Calasans,W,Pts: 4x2,83KG,2011
48033,Diego Borges,Zenith BJJ,Juarez Harles,W,Bow and arrow,82KG,2011
48034,Diego Borges,Zenith BJJ,Vagner Rocha,W,Points,82KG,2012
48035,Diego Borges,Zenith BJJ,Murilo Santana,W,Pts: 6x2,82KG,2012
48036,Diego Borges,Zenith BJJ,Victor Pina,W,Bow and arrow,85KG,2013
48037,Diego Borges,Zenith BJJ,Rodrigo Reis,W,Armbar,ABS,2013
48038,Diego Borges,Zenith BJJ,Clark Gracie,W,Pts: 2x0,76KG,2013
48039,Diego Borges,Zenith BJJ,Juan Kamezawa,W,Pts: 6x0,76KG,2013
48040,Diego Borges,Zenith BJJ,Brandon Magana,W,Pts: 8x0,76KG,2013
48041,Diego Borges,Zenith BJJ,Vinicius Marinho,W,Pts: 8x0,76KG,2013
48042,Diego Borges,Zenith BJJ,Eduardo Santoro,W,Bow and arrow,82KG,2014
48043,Diego Borges,Zenith BJJ,Augusto Carsalade,W,Pts: 2x0,82KG,2014
48044,Diego Borges,Zenith BJJ,Nelton Pontes,W,Referee Decision,ABS,2016
48045,Diego Borges,Zenith BJJ,Luan Carvalho,W,"""Pts: 0x0",77KG,N/A
48046,Diego Borges,Zenith BJJ,Dillon Danis,W,"""Pts: 0x0",77KG,N/A
48047,Diego Borges,Zenith BJJ,Edwin Najmi,W,"""Pts: 2x2",77KG,N/A
48048,Diego Borges,Zenith BJJ,Patrick Gaudio,W,Pts: 2x0,77KG,2016
48049,Diego Borges,Zenith BJJ,Dillon Danis,W,Injury,77KG,2016
48050,Diego Borges,Zenith BJJ,John Combs,W,Pts: 4x0,86KG,2016
48051,Diego Borges,Zenith BJJ,Claudio Calasans,W,Pts: 2x0,86KG,2016
48052,Diego Borges,Zenith BJJ,Danilo Borovic,W,Pts: 4x0,86KG,2016
48053,Diego Borges,Zenith BJJ,Charles Tavares,W,Bow and arrow,76KG,2016
48054,Diego Borges,Zenith BJJ,Gabriel Lucas,W,Pts: 4x0,105KG,2016
48055,Diego Borges,Zenith BJJ,Diogo Fernandes,W,Submission,85KG,2017
48056,Diego Borges,Zenith BJJ,Luiz Galdez,W,Choke,85KG,2017
48057,Diego Borges,Zenith BJJ,Manuel Ribamar,W,Points,85KG,2017
48058,Diego Borges,Zenith BJJ,Jaime Canuto,W,Points,85KG,2017
48059,Diego Borges,Zenith BJJ,H. Marques,W,"""Pts: 0x0",77KG,N/A
48060,Diego Borges,Zenith BJJ,Pedro Paquito,D,---,77KG,2017
48061,Diego Borges,Zenith BJJ,Renato Canuto,W,Pts: 4x2,77KG,2017
48062,Diego Borges,Zenith BJJ,Delson Heleno,W,"""Pts: 0x0",77KG,N/A
48063,Diego Borges,Zenith BJJ,Paulo Roberto,W,Choke,85KG,2017
48064,Diego Borges,Zenith BJJ,Charles Oliveira,W,Pts: 2x0,76KG,2018
48065,Diego Borges,Zenith BJJ,Marcio Palheta,W,N/A,88KG,2018
48066,Diego Borges,Zenith BJJ,Moises Cavalcante,W,N/A,88KG,2018
48067,Diego Borges,Zenith BJJ,Guitano Mione,W,Points,82KG,2019
48068,Rodnei Barbosa,Zenith BJJ,Joao Miyao,L,"""Pts: 0x0",62KG,N/A
48069,Rodnei Barbosa,Zenith BJJ,Koji Shibamoto,L,Referee Decision,57KG,2016
48070,Rodnei Barbosa,Zenith BJJ,Joao Miyao,L,Pts: 4x2,62KG,2016
48071,Rodnei Barbosa,Zenith BJJ,Bruno Malfacine,L,Pts: 7x0,57KG,2016
48072,Rodnei Barbosa,Zenith BJJ,Hiago George,L,Pts: 2x0,62KG,2016
48073,Rodnei Barbosa,Zenith BJJ,Koji Shibamoto,L,Pts: 6x2,58KG,2017
48074,Rodnei Barbosa,Zenith BJJ,Hiago George,L,Pts: 2x0,62KG,2017
