id,name,team,oppName,outcome,method,weightDiv,year
3188,André Galvão,Atos,Renato Cardoso,W,Referee Decision,88KG,
3189,André Galvão,Atos,Romulo Barral,W,Pts: 2X0,88KG,2014.0
3190,André Galvão,Atos,Luiz Panza,W,Choke From Back,94KG,2014.0
3191,André Galvão,Atos,Rafael Lovato,W,Pts: 5X0,94KG,2014.0
3192,André Galvão,Atos,Chael Sonnen,W,Rnc,ABS,2014.0
3193,André Galvão,Atos,Gabriel Rosberg,W,Choke From Back,ABS,2015.0
3194,André Galvão,Atos,Thomas Johannesson,W,Armbar,ABS,2015.0
3195,André Galvão,Atos,Erberth Santos,W,North South Choke,ABS,2015.0
3196,André Galvão,Atos,Tarcisio Jardim,W,Armbar,ABS,2015.0
3197,André Galvão,Atos,Igor Silva,W,Injury,ABS,2015.0
3198,André Galvão,Atos,Samuel Monin,W,Armbar,88KG,2015.0
3199,André Galvão,Atos,Martin Aedma,W,Choke,88KG,2015.0
3200,André Galvão,Atos,Rodrigo Fajardo,W,Choke,88KG,2015.0
3201,André Galvão,Atos,Renato Cardoso,W,Pts: 4X0,88KG,2015.0
3202,André Galvão,Atos,Roberto Abreu,W,Pts: 6X0,ABS,2015.0
3203,André Galvão,Atos,Romulo Barral,W,Pts: 1X0,ABS,2015.0
3204,André Galvão,Atos,Kitner Moura,W,Baseball Choke,O100KG,2016.0
3205,André Galvão,Atos,Tex Johnson,W,Choke,ABS,2016.0
3206,André Galvão,Atos,Alexandro Ceconi,W,Choke From Back,ABS,2016.0
3207,André Galvão,Atos,Leo Nogueira,W,Pts: 4X0,ABS,2016.0
3208,André Galvão,Atos,Patrick Gaudio,W,Referee Decision,ABS,
3209,André Galvão,Atos,Davi Ramos,W,Referee Decision,ABS,
3210,André Galvão,Atos,Tiago Pessoa,W,Pts: 2X0,94KG,2016.0
3211,André Galvão,Atos,Jackson Sousa,W,Wristlock,94KG,2016.0
3212,André Galvão,Atos,Bruno Bastos,W,Choke From Back,ABS,2016.0
3213,André Galvão,Atos,Felipe Mota,W,Choke From Back,94KG,2016.0
3214,André Galvão,Atos,Lucas Rocha,W,Pts: 2X2,94KG,
3215,André Galvão,Atos,Cassio Francis,W,Pts: 4X4,94KG,
3216,André Galvão,Atos,Jackson Sousa,W,Referee Decision,94KG,2016.0
3217,André Galvão,Atos,Eduardo Telles,W,Pts: 8X0,88KG,2017.0
3218,André Galvão,Atos,Jorge Britto,W,Kimura,88KG,2017.0
3219,André Galvão,Atos,Kit Dale,W,Pts: 9X0,88KG,2017.0
3220,André Galvão,Atos,Felipe Pena,W,Pts: 2X0,88KG,2017.0
3221,André Galvão,Atos,Patrick Gaudio,W,Referee Decision,88KG,2017.0
3222,André Galvão,Atos,Alexandre Ribeiro,W,Referee Decision,ABS,
3223,André Galvão,Atos,Claudio Calasans,W,Pts: 14X0,ABS,2017.0
3224,André Galvão,Atos,Jaime Canuto,W,Referee Decision,85KG,
3225,André Galvão,Atos,Felipe Pena,W,Pts: 2X0,ABS,2019.0
3226,André Galvão,Atos,Reinier Ridder,D,N/A,ABS,2022.0
3227,André Góis,Alliance,Roberto Abreu,L,Choke,ABS,2020.0
3228,André Góis,Alliance,Guthierry Barbosa,L,Pts: 2X1,85KG,2020.0
3229,André Góis,Alliance,Matheus Oliveira,L,Pts: 2X0,85KG,2020.0
3230,André Góis,Alliance,Felipe Silva,L,Pts: 2X0,82KG,2020.0
3231,André Góis,Alliance,Michael Trasso,L,Pts: 2X0,79KG,2020.0
3232,André Góis,Alliance,David Garmo,L,Guillotine,ABS,2020.0
3233,André Góis,Alliance,Ronaldo Junior,L,Armbar,82KG,2020.0
3234,André Góis,Alliance,Jeferson Guaresi,L,Referee Decision,85KG,
3235,André Góis,Alliance,Bruno Matias,L,Referee Decision,88KG,2021.0
3236,André Góis,Alliance,Ricardo Rezende,L,Triangle,85KG,2021.0
3237,André Góis,Alliance,Alexandre Jesus,L,Dq,85KG,2021.0
3238,André Góis,Alliance,Yago Souza,L,Choke From Back,82KG,2021.0
3239,André Góis,Alliance,Pedro Maia,L,Choke,82KG,2022.0
3240,André Góis,Alliance,Felipe Cesar,L,Pts: 4X0,82KG,2022.0
3241,André Góis,Alliance,Pedro Marinho,L,Guillotine,88KG,2022.0
3242,André Góis,Alliance,Levi Jones,L,Pts: 2X2,88KG,
3243,André Góis,Alliance,Angelo Claiborne,L,Referee Decision,88KG,
3244,André Góis,Alliance,Arthan Bandeira,L,Points,88KG,2023.0
3245,André Góis,Alliance,Jeovany Ortiz,W,Points,82KG,2020.0
3246,André Góis,Alliance,Jake Mackenzie,W,Points,82KG,2020.0
3247,André Góis,Alliance,Lucas Santos,W,Choke From Back,82KG,2020.0
3248,André Góis,Alliance,Alexandre Molinaro,W,Armbar,82KG,2020.0
3249,André Góis,Alliance,Julian Synan,W,Bread Cutter Choke,82KG,2020.0
3250,André Góis,Alliance,Thiago Alves,W,Cross Choke,ABS,2020.0
3251,André Góis,Alliance,Pedro Palhares,W,Points,ABS,2020.0
3252,André Góis,Alliance,Nisar Loynab,W,Pts: 2X1,85KG,2020.0
3253,André Góis,Alliance,Gabriel Almeida,W,Referee Decision,85KG,2020.0
3254,André Góis,Alliance,Eric Thomas,W,Armbar,82KG,2020.0
3255,André Góis,Alliance,Gialysson Freitas,W,Pts: 2X0,79KG,2020.0
3256,André Góis,Alliance,Matheus Oliveira,W,Pts: 3X0,82KG,2020.0
3257,André Góis,Alliance,Joshua McKinney,W,Violin Armlock,88KG,2021.0
3258,André Góis,Alliance,Joshua McKinney,W,Toe Hold,88KG,2021.0
3259,André Góis,Alliance,Thiago Graca,W,Pts: 6X4,85KG,2021.0
3260,André Góis,Alliance,Julian Synan,W,Choke From Back,88KG,2021.0
3261,André Góis,Alliance,Anthony Elbert,W,N/A,88KG,2021.0
3262,André Góis,Alliance,Rhehan Silva,W,Triangle,88KG,2021.0
3263,André Góis,Alliance,Joshua McKinney,W,Choke From Back,88KG,2021.0
3264,André Góis,Alliance,Romualdo Andrade,W,Outside Heel Hook,85KG,2021.0
3265,André Góis,Alliance,Armando Esquer,W,Inside Heel Hook,85KG,2021.0
3266,André Góis,Alliance,Stanley Rosa,W,Pts: 26X0,85KG,2021.0
3267,André Góis,Alliance,Ularislao Cordova,W,Kneebar,82KG,2021.0
3268,André Góis,Alliance,Vandicleidisson S.,W,Pts: 20X4,82KG,2022.0
3269,André Góis,Alliance,Francisco Cuneo,W,Pts: 7X0,82KG,2022.0
3270,André Góis,Alliance,Italo Moura,W,N/A,82KG,2022.0
3271,André Góis,Alliance,Clayton Mayfield,W,Pts: 4X0,82KG,2022.0
3272,André Góis,Alliance,Bruno Moraes,W,Armbar,88KG,2023.0
3273,André Góis,Alliance,Gyalisson Freitas,W,Kneebar,88KG,2023.0
3274,André Góis,Alliance,Thiago Oliveira,W,Cross Choke,88KG,2023.0
3275,André Góis,Alliance,Keith Pastrana,W,Referee Decision,88KG,
3276,André Góis,Alliance,Daniel Donahue,W,Referee Decision,88KG,
3277,André Góis,Alliance,Clay Mayfield,W,Referee Decision,88KG,
3278,André Porfirio,Fight Sports,Pedro Marinho,L,Referee Decision,ABS,2020.0
3279,André Porfirio,Fight Sports,Joao Rocha,L,Violin Armlock,ABS,2020.0
3280,André Porfirio,Fight Sports,F. Papasidero,L,Rnc,O93KG,2021.0
3281,André Porfirio,Fight Sports,Thiago Abud,L,Pts: 2X2,ABS,
3282,André Porfirio,Fight Sports,Diego Ramalho,L,Heel Hook,ABS,2021.0
3283,André Porfirio,Fight Sports,Hunter Colvin,L,Triangle Armbar,91KG,2021.0
3284,André Porfirio,Fight Sports,Italo Moura,L,Pts: 6X2,ABS,2021.0
3285,André Porfirio,Fight Sports,Dominique Bell,L,Referee Decision,94KG,
3286,André Porfirio,Fight Sports,Gialysson Freitas,L,Pts: 4X0,ABS,2021.0
3287,André Porfirio,Fight Sports,Bruno Matias,L,Referee Decision,ABS,2021.0
3288,André Porfirio,Fight Sports,Bruno Matias,L,Inside Heel Hook,ABS,2021.0
3289,André Porfirio,Fight Sports,Adam Bradley,L,Pts: 6X4,91KG,2021.0
3290,André Porfirio,Fight Sports,Max Gimenis,L,Rnc,ABS,2021.0
3291,André Porfirio,Fight Sports,Gustavo Batista,L,Choke,ABS,2021.0
3292,André Porfirio,Fight Sports,Gabriel Almeida,L,Inside Heel Hook,ABS,2021.0
3293,André Porfirio,Fight Sports,Lucas Barbosa,L,Rnc,88KG,2021.0
3294,André Porfirio,Fight Sports,Claudio Calasans,L,Referee Decision,88KG,2022.0
3295,André Porfirio,Fight Sports,Alexandre Jesus,L,Referee Decision,88KG,2022.0
3296,André Porfirio,Fight Sports,Andy Murasaki,L,Pts: 4X0,ABS,2022.0
3297,André Porfirio,Fight Sports,Pedro Marinho,L,Pts: 4X2,94KG,2022.0
3298,André Porfirio,Fight Sports,Bruno Matias,L,Pts: 2X2,88KG,
3299,André Porfirio,Fight Sports,Oliver Taza,L,Pts: 2X0,ABS,2022.0
3300,André Porfirio,Fight Sports,Leandro Lo,L,Pts: 4X0,88KG,2022.0
3301,André Porfirio,Fight Sports,Matheus Godoy,L,Pts: 5X4,94KG,2022.0
3302,André Porfirio,Fight Sports,Kyle Boehm,L,Rnc,ABS,2022.0
3303,André Porfirio,Fight Sports,Isaque Bahiense,L,Kimura,88KG,2022.0
3304,André Porfirio,Fight Sports,Ronaldo Junior,L,Choke From Back,88KG,2022.0
3305,André Porfirio,Fight Sports,Roberto Jimenez,L,Rnc,ABS,2023.0
3306,André Porfirio,Fight Sports,Luccas Lira,L,Referee Decision,91KG,
3307,André Porfirio,Fight Sports,D. Melton,L,Inside Heel Hook,ABS,2023.0
3308,André Porfirio,Fight Sports,Gabriel Almeida,L,Armbar,88KG,2024.0
3309,André Porfirio,Fight Sports,Gabriel Almeida,L,Guillotine,88KG,2024.0
3310,André Porfirio,Fight Sports,Isaque Bahiense,L,Armbar,88KG,2024.0
3311,André Porfirio,Fight Sports,Ryan Aitken,L,Rnc,ABS,2024.0
3312,André Porfirio,Fight Sports,Jordan Moore,W,Botinha,ABS,2020.0
3313,André Porfirio,Fight Sports,Elijah Carlton,W,Ebi/Ot,ABS,2020.0
3314,André Porfirio,Fight Sports,Sam Barboza,W,Ebi/Ot,ABS,2020.0
3315,André Porfirio,Fight Sports,Hygor Beck,W,Referee Decision,94KG,2020.0
3316,André Porfirio,Fight Sports,Pedro Rocha,W,Referee Decision,100KG,
3317,André Porfirio,Fight Sports,Charles McGuire,W,Armbar,100KG,2020.0
3318,André Porfirio,Fight Sports,Enrique March,W,Pts: 2X0,ABS,2020.0
3319,André Porfirio,Fight Sports,F. Papasidero,W,Submission,ABS,2021.0
3320,André Porfirio,Fight Sports,Julian Lane,W,Outside Heel Hook,ABS,2021.0
3321,André Porfirio,Fight Sports,Rodrigo Gortari,W,Kneebar,ABS,2021.0
3322,André Porfirio,Fight Sports,Enrique March,W,Pts: 2X0,ABS,2021.0
3323,André Porfirio,Fight Sports,William Shannon,W,Botinha,100KG,2021.0
3324,André Porfirio,Fight Sports,Stuart Maddox,W,N/A,ABS,2021.0
3325,André Porfirio,Fight Sports,Stuart Maddox,W,No Arm Triangle,ABS,2021.0
3326,André Porfirio,Fight Sports,Charles McGuire,W,Choke From Back,94KG,2021.0
3327,André Porfirio,Fight Sports,Ronnie Pace,W,Points,94KG,2021.0
3328,André Porfirio,Fight Sports,Estevan Martinez,W,Pts: 8X0,ABS,2021.0
3329,André Porfirio,Fight Sports,Helton Jose,W,Referee Decision,ABS,2021.0
3330,André Porfirio,Fight Sports,Gialysson Freitas,W,Botinha,ABS,2021.0
3331,André Porfirio,Fight Sports,Shawn McCleary,W,Referee Decision,,2021.0
3332,André Porfirio,Fight Sports,Mackenzie Morales,W,Armbar,94KG,2021.0
3333,André Porfirio,Fight Sports,Lucas Norat,W,Botinha,ABS,2021.0
3334,André Porfirio,Fight Sports,MacKenzie Morales,W,Rnc,92KG,2021.0
3335,André Porfirio,Fight Sports,Bruno Matias,W,Triangle,92KG,2021.0
3336,André Porfirio,Fight Sports,Emilio Hernandez,W,Botinha,ABS,2021.0
3337,André Porfirio,Fight Sports,Nathan Mendelsohn,W,Pts: 2X2,94KG,
3338,André Porfirio,Fight Sports,Adam Bradley,W,Points,94KG,2021.0
3339,André Porfirio,Fight Sports,Nathan Santos,W,Outside Heel Hook,91KG,2021.0
3340,André Porfirio,Fight Sports,Saul Viayra,W,Pts: 2X0,ABS,2021.0
3341,André Porfirio,Fight Sports,Marlon Tanaka,W,Botinha,94KG,2021.0
3342,André Porfirio,Fight Sports,Daniel Hampton,W,Suloev Stretch,94KG,2021.0
3343,André Porfirio,Fight Sports,Charles McGuire,W,Armbar,91KG,2021.0
3344,André Porfirio,Fight Sports,Antonio Zuazo,W,Pts: 2X0,ABS,2021.0
3345,André Porfirio,Fight Sports,Austin Baker,W,No Arm Triangle,ABS,2021.0
3346,André Porfirio,Fight Sports,Lucas Moutinho,W,Pts: 1X0,85KG,2021.0
3347,André Porfirio,Fight Sports,Alexandre Jesus,W,Pts: 4X2,85KG,2021.0
3348,André Porfirio,Fight Sports,Jaime Canuto,W,Pts: 3X2,85KG,2021.0
3349,André Porfirio,Fight Sports,Charles McGuire,W,Pts: 28X6,94KG,2021.0
3350,André Porfirio,Fight Sports,Dominique Bell,W,Referee Decision,94KG,2021.0
3351,André Porfirio,Fight Sports,Timothy Dawson,W,Pts: 2X0,91KG,2021.0
3352,André Porfirio,Fight Sports,Lucas Laet,W,No Arm Triangle,91KG,2021.0
3353,André Porfirio,Fight Sports,Estevan Martínez,W,No Arm Triangle,ABS,2021.0
3354,André Porfirio,Fight Sports,Lucas Laet,W,Pts: 4X2,88KG,2021.0
3355,André Porfirio,Fight Sports,Murilo Santana,W,Pts: 2X2,88KG,
3356,André Porfirio,Fight Sports,Manuel Ribamar,W,Pts: 2X2,88KG,
3357,André Porfirio,Fight Sports,Pedro Marinho,W,Botinha,88KG,2021.0
3358,André Porfirio,Fight Sports,Aaron Kampe,W,Pts: 9X0,ABS,2021.0
3359,André Porfirio,Fight Sports,Joao Pedrosa,W,Referee Decision,ABS,
3360,André Porfirio,Fight Sports,Ricky Semiglia,W,Pts: 6X0,ABS,2021.0
3361,André Porfirio,Fight Sports,Michael Perez,W,Referee Decision,ABS,
3362,André Porfirio,Fight Sports,Matheus Spirandeli,W,Pts: 2X2,88KG,
3363,André Porfirio,Fight Sports,Murilo Santana,W,Referee Decision,88KG,
3364,André Porfirio,Fight Sports,Erick Diovano,W,Pts: 2X0,88KG,2022.0
3365,André Porfirio,Fight Sports,Andre Cavalcante,W,Pts: 3X0,88KG,2022.0
3366,André Porfirio,Fight Sports,Alejandro Tolmos,W,Referee Decision,88KG,2022.0
3367,André Porfirio,Fight Sports,Valdir Araujo,W,Pts: 2X0,88KG,2022.0
3368,André Porfirio,Fight Sports,Thiago Santos,W,Outside Heel Hook,88KG,2022.0
3369,André Porfirio,Fight Sports,Vitor Comelato,W,Pts: 2X0,88KG,2022.0
3370,André Porfirio,Fight Sports,Elias Silverio,W,Referee Decision,88KG,
3371,André Porfirio,Fight Sports,Delson Heleno,W,Inside Heel Hook,88KG,2022.0
3372,André Porfirio,Fight Sports,Bryan Peterson,W,Pts: 13X0,94KG,2022.0
3373,André Porfirio,Fight Sports,Marlon Tanaka,W,Kneebar,94KG,2022.0
3374,André Porfirio,Fight Sports,Jackson Douglas,W,Pts: 4X0,ABS,2022.0
3375,André Porfirio,Fight Sports,Bryan Peterson,W,Pts: 7X2,ABS,2022.0
3376,André Porfirio,Fight Sports,Stephen Hargett,W,Pts: 2X0,91KG,2022.0
3377,André Porfirio,Fight Sports,Giancarlo Bodoni,W,Pts: 2X0,91KG,2022.0
3378,André Porfirio,Fight Sports,Filipe Pimentel,W,Botinha,94KG,2022.0
3379,André Porfirio,Fight Sports,Lafayette Mendonca,W,Referee Decision,88KG,2022.0
3380,André Porfirio,Fight Sports,Alexandre Rocha,W,Botinha,ABS,2022.0
3381,André Porfirio,Fight Sports,Jan Zander,W,Katagatame,ABS,2022.0
3382,André Porfirio,Fight Sports,Francisco Cuneo,W,Calf Slicer,ABS,2022.0
3383,André Porfirio,Fight Sports,Rafael Paganini,W,Pts: 6X6,88KG,
3384,André Porfirio,Fight Sports,Gabriel Almeida,W,Pts: 4X2,94KG,2022.0
3385,André Porfirio,Fight Sports,Lucas Lisboa,W,Pts: 8X7,94KG,2022.0
3386,André Porfirio,Fight Sports,Italo Lima,W,Pts: 5X2,94KG,2022.0
3387,André Porfirio,Fight Sports,Dan Martinez,W,Botinha,ABS,2022.0
3388,André Porfirio,Fight Sports,Pat Shahgholi,W,Ebi/Ot,ABS,2022.0
3389,André Porfirio,Fight Sports,Nick Navarro,W,Aoki Lock,ABS,2022.0
3390,André Porfirio,Fight Sports,Sergio Villas,W,Aoki Lock,ABS,2022.0
3391,André Porfirio,Fight Sports,Mario Gonzales,W,Inside Heel Hook,ABS,2022.0
3392,André Porfirio,Fight Sports,Austin Baker,W,Aoki Lock,ABS,2022.0
3393,André Porfirio,Fight Sports,Matt Cantwell,W,Ebi/Ot,ABS,2022.0
3394,André Porfirio,Fight Sports,Ben Dyson,W,Botinha,ABS,2022.0
3395,André Porfirio,Fight Sports,Brad Schneider,W,Botinha,ABS,2022.0
3396,André Porfirio,Fight Sports,Pedro Agrizzi,W,Referee Decision,91KG,2022.0
3397,André Porfirio,Fight Sports,Pedro Rocha,W,Dq,91KG,2022.0
3398,André Porfirio,Fight Sports,Santeri Lilius,W,Kneebar,91KG,2022.0
3399,André Porfirio,Fight Sports,Kevin Deamond,W,Choke From Back,ABS,2023.0
3400,André Porfirio,Fight Sports,Wolfgang Jansson,W,Choke From Back,ABS,2023.0
3401,André Porfirio,Fight Sports,Enrique Galarza,W,Footlock,ABS,2023.0
3402,André Porfirio,Fight Sports,Donavin Scott,W,Armbar,ABS,2023.0
3403,André Porfirio,Fight Sports,Tristan Parker,W,Footlock,ABS,2023.0
3404,André Porfirio,Fight Sports,Daniel McGuire,W,Rnc,ABS,2023.0
3405,André Porfirio,Fight Sports,Andrew Mathison,W,Inside Heel Hook,ABS,2023.0
3406,André Porfirio,Fight Sports,Ashur Darmo,W,Ebi/Ot,ABS,2023.0
3407,André Porfirio,Fight Sports,Achilles Rocha,W,Botinha,ABS,2023.0
3408,André Porfirio,Fight Sports,Bryan Wilson,W,North South Choke,88KG,2023.0
3409,André Porfirio,Fight Sports,Mubarak Alkandari,W,Botinha,88KG,2023.0
3410,André Porfirio,Fight Sports,Dante Cano,W,Botinha,88KG,2023.0
3411,André Porfirio,Fight Sports,Matheus Felipe,W,Ebi/Ot,ABS,2023.0
3412,André Porfirio,Fight Sports,Ahmed Emad,W,Botinha,ABS,2023.0
3413,André Porfirio,Fight Sports,Luuk Van,W,Outside Heel Hook,ABS,2023.0
3414,André Porfirio,Fight Sports,Bart Dubbeldam,W,Calf Slicer,ABS,2023.0
3415,André Porfirio,Fight Sports,Elijah Carlton,W,Estima Lock,ABS,2023.0
3416,André Porfirio,Fight Sports,Ramiro Leon,W,Referee Decision,91KG,2023.0
3417,André Porfirio,Fight Sports,D. Melton,W,Inside Heel Hook,91KG,2023.0
3418,André Porfirio,Fight Sports,M. Nelson,W,Rnc,ABS,2023.0
3419,André Porfirio,Fight Sports,Mo Ibrahim,W,Outside Heel Hook,ABS,2023.0
3420,André Porfirio,Fight Sports,B. George,W,Referee Decision,ABS,2023.0
3421,André Porfirio,Fight Sports,E. Gomez,W,Outside Heel Hook,ABS,2023.0
3422,André Porfirio,Fight Sports,Andrew Thomas,W,Botinha,92KG,2023.0
3423,André Porfirio,Fight Sports,Jacob Howarth,W,Botinha,92KG,2023.0
3424,André Porfirio,Fight Sports,Jean Sebastian,W,Botinha,92KG,2023.0
3425,André Porfirio,Fight Sports,A. La Montagne,W,Botinha,92KG,2023.0
3426,André Porfirio,Fight Sports,David Stoyle,W,Botinha,ABS,2024.0
3427,André Porfirio,Fight Sports,Ernesto,W,Botinha,ABS,2024.0
3428,André Porfirio,Fight Sports,Chris Wojick,D,N/A,ABS,2024.0
3429,André Porfirio,Fight Sports,Deandre Corbe,D,N/A,ABS,2024.0
3430,André Porfirio,Fight Sports,Cassio Melo,W,Botinha,88KG,2024.0
3431,André Porfirio,Fight Sports,Luis Sanchez,W,Botinha,88KG,2024.0
3432,André Porfirio,Fight Sports,Erico Said,W,Botinha,88KG,2024.0
3433,André Porfirio,Fight Sports,Rafael Paganini,W,Outside Heel Hook,88KG,2024.0
3434,André Porfirio,Fight Sports,Luca de Boni,W,Inside Heel Hook,88KG,2024.0
3435,André Porfirio,Fight Sports,Alejandro Tolmos,W,Pen,88KG,2024.0
3436,André Porfirio,Fight Sports,Eduardo Castillo,W,Calf Slicer,88KG,2024.0
3437,André Porfirio,Fight Sports,Achilles Rocha,W,Pts: 3X0,88KG,2024.0
3438,Andrew Wiltse,Pedigo Submission Fighting,William Tackett,L,Inside Heel Hook,84KG,2020.0
3439,Andrew Wiltse,Pedigo Submission Fighting,Jeferson Guaresi,L,Referee Decision,85KG,2021.0
3440,Andrew Wiltse,Pedigo Submission Fighting,Isiah Wright,W,Rnc,93KG,2020.0
3441,Andrew Wiltse,Pedigo Submission Fighting,John Combs,W,Referee Decision,82KG,2020.0
3442,Andrew Wiltse,Pedigo Submission Fighting,P.O. Leclerc,W,Points,84KG,2020.0
3443,Andrew Wiltse,Pedigo Submission Fighting,Victor Silva,W,Pts: 7X0,85KG,2020.0
3444,Andrew Wiltse,Pedigo Submission Fighting,Cameron Guilliam,W,Pts: 2X0,85KG,2020.0
3445,Andrew Wiltse,Pedigo Submission Fighting,Pedro Rocha,W,Referee Decision,85KG,
3446,Andrew Wiltse,Pedigo Submission Fighting,PJ Barch,W,Referee Decision,84KG,2021.0
3447,Andrew Wiltse,Pedigo Submission Fighting,David Garmo,W,Rnc,83KG,2021.0
3448,Andrew Wiltse,Pedigo Submission Fighting,Vinicius Wong,W,Rnc,85KG,2021.0
3449,Andrew Wiltse,Pedigo Submission Fighting,Pedro Palhares,W,Pts: 2X0,85KG,2021.0
3450,Andrew Wiltse,Pedigo Submission Fighting,John Combs,W,Referee Decision,85KG,
3451,Andrew Wiltse,Pedigo Submission Fighting,Gabriel Almeida,W,Rnc,83KG,2021.0
3452,Andrew Tackett,Brazilian Fight Factory,Damien Anderson,L,Referee Decision,66KG,
3453,Andrew Tackett,Brazilian Fight Factory,Kyle Chambers,L,Kneebar,ABS,2022.0
3454,Andrew Tackett,Brazilian Fight Factory,Ricky Wetherell,W,Verbal Tap,66KG,2022.0
3455,Andrew Tackett,Brazilian Fight Factory,Christian Major,W,Rnc,66KG,2022.0
3456,Andrew Tackett,Brazilian Fight Factory,Manuel Priego,W,Rnc,66KG,2022.0
3457,Andrew Tackett,Brazilian Fight Factory,Isaac Cordova,W,Rnc,66KG,2022.0
3458,Andrew Tackett,Brazilian Fight Factory,Fabian Ramirez,W,Armbar,ABS,2022.0
3459,Andrew Tackett,Brazilian Fight Factory,Daniel Manasoiu,W,Rnc,ABS,2022.0
3460,Andrew Tackett,Brazilian Fight Factory,Rene Sousa,W,Rnc,ABS,2022.0
3461,Andrew Tackett,Brazilian Fight Factory,N. Harrington,W,Triangle,84KG,2022.0
3462,Andrew Tackett,Brazilian Fight Factory,Calvin Tacey,W,Rnc,84KG,2022.0
3463,Andrew Tackett,Brazilian Fight Factory,Michael Carpenter,W,Rnc,84KG,2022.0
3464,Andrew Tackett,Brazilian Fight Factory,Abraham Montagne,W,Armbar,84KG,2022.0
3465,Andrew Tackett,Brazilian Fight Factory,Todd deBato,W,Rnc,76KG,2022.0
3466,Andrew Tackett,Brazilian Fight Factory,Enrique Chaluja,W,Rnc,76KG,2022.0
3467,Andrew Tackett,Brazilian Fight Factory,Gabriel Perroud,W,Submission,76KG,2022.0
3468,Andrew Tackett,Brazilian Fight Factory,Rob Winther,W,Rnc,76KG,2022.0
3469,Andrew Tackett,Brazilian Fight Factory,Daniel Larman,W,Triangle,76KG,2022.0
3470,Andrew Tackett,Brazilian Fight Factory,J. Chen,W,Rnc,76KG,2022.0
3471,Andrew Tackett,Brazilian Fight Factory,Gabriel Checco,W,Pts: 3X0,ABS,2022.0
3472,Andrew Tackett,Brazilian Fight Factory,Breylor Grout,W,Guillotine,ABS,2022.0
3473,Andrew Tackett,Brazilian Fight Factory,Jacob Couch,W,Pts: 2X0,ABS,2022.0
3474,Andrew Tackett,Brazilian Fight Factory,Kevin Crane,W,Rnc,ABS,2022.0
3475,Andrew Tackett,Brazilian Fight Factory,Murilo Takeshi,W,Kimura,N/A,2023.0
3476,Andrew Tackett,Brazilian Fight Factory,Troy Russell,W,Rnc,77KG,2023.0
3477,Andrew Tackett,Brazilian Fight Factory,PJ Barch,W,Referee Decision,77KG,2023.0
3478,Andrew Tackett,Brazilian Fight Factory,Joshua Squires,W,Rnc,77KG,2024.0
3479,Andrew Tackett,Brazilian Fight Factory,Joshua Squires,W,Rnc,77KG,2024.0
3480,Andrew Tackett,Brazilian Fight Factory,Dory Aoun,W,Pts: 3X0,77KG,2024.0
3481,Andrew Tackett,Brazilian Fight Factory,Will Rowe,W,Triangle,77KG,2024.0
3482,Andrew Tackett,Brazilian Fight Factory,Kyle Chambers,W,Armbar,77KG,2024.0
3483,Andrew Tackett,Brazilian Fight Factory,Andy Varela,W,Pts: 2X0,77KG,2024.0
3484,Andrew Tackett,Brazilian Fight Factory,Oliver Taza,W,Pts: 3X0,77KG,2024.0
3485,Andrew Tackett,Brazilian Fight Factory,Tommy Langaker,W,Rnc,83KG,2024.0
3486,Andrew Tackett,Brazilian Fight Factory,Leonardo Domingos,W,Rnc,76KG,2024.0
3487,Andrew Tackett,Brazilian Fight Factory,Lalo Garcia Morato,W,Triangle,83KG,2024.0
3488,Andrew Tackett,Brazilian Fight Factory,Matheus Ferreira,W,Rnc,83KG,2024.0
3489,Andy Murasaki,Atos,Mathias Luna,L,Referee Decision,77KG,2021.0
3490,Andy Murasaki,Atos,Johnatha Alves,L,Pts: 4X2,76KG,2021.0
3491,Andy Murasaki,Atos,Matheus Oliveira,L,Referee Decision,82KG,
3492,Andy Murasaki,Atos,Johnatha Alves,L,Pts: 8X8,76KG,
3493,Andy Murasaki,Atos,Johnatha Alves,L,Pts: 2X0,76KG,2022.0
3494,Andy Murasaki,Atos,Tainan Dalpra,L,Cachecol Choke,82KG,2022.0
3495,Andy Murasaki,Atos,Johnatha Alves,L,Referee Decision,76KG,2023.0
3496,Andy Murasaki,Atos,Gustavo Batista,L,Pts: 4X2,88KG,2023.0
3497,Andy Murasaki,Atos,Tainan Dalpra,L,Triangle,82KG,2023.0
3498,Andy Murasaki,Atos,Mica Galvao,L,Armbar,82KG,2024.0
3499,Andy Murasaki,Atos,Gutemberg Pereira,L,Referee Decision,ABS,
3500,Andy Murasaki,Atos,Mica Galvao,L,Armbar,82KG,2024.0
3501,Andy Murasaki,Atos,Mica Galvao,L,Pts: 2X2,76KG,
3502,Andy Murasaki,Atos,Kennedy Maciel,W,Referee Decision,70KG,2021.0
3503,Andy Murasaki,Atos,Gianni Grippo,W,Triangle,70KG,2021.0
3504,Andy Murasaki,Atos,Matheus Gabriel,W,Referee Decision,70KG,2021.0
3505,Andy Murasaki,Atos,Rafael Anjos,W,Referee Decision,82KG,
3506,Andy Murasaki,Atos,Daniel Diniz,W,Katagatame,82KG,2021.0
3507,Andy Murasaki,Atos,Clay Mayfield,W,Pts: 11X2,82KG,2022.0
3508,Andy Murasaki,Atos,Guilherme Rocha,W,Pts: 2X2,ABS,
3509,Andy Murasaki,Atos,Matheus Godoy,W,Armbar,ABS,2022.0
